placement,local_bsz,step_time,sync_time,gpu_time,data_time,other_time
0133,64,0.3073,0.0144,0.2988,0.0004,0.0081
0133,100,0.4707,0.0136,0.4618,0.0004,0.0084
0134,16,0.1169,0.0151,0.1089,0.0003,0.0077
0134,25,0.1522,0.0129,0.1463,0.0004,0.0054
0134,32,0.1783,0.0133,0.1694,0.0004,0.0085
0134,50,0.2554,0.0145,0.2459,0.0004,0.0091
0134,64,0.3088,0.0136,0.2992,0.0004,0.0092
0134,100,0.4719,0.0138,0.4622,0.0004,0.0093
0144,16,0.1172,0.0147,0.1091,0.0003,0.0077
0144,25,0.1541,0.0139,0.148,0.0004,0.0057
0144,32,0.175,0.0127,0.169,0.0004,0.0057
0144,50,0.2559,0.0139,0.2468,0.0004,0.0087
0144,64,0.3069,0.0127,0.2992,0.0004,0.0073
0144,100,0.4737,0.0119,0.4596,0.0004,0.0137
0222,16,0.1359,0.0246,0.125,0.0004,0.0105
0222,25,0.1748,0.0253,0.1654,0.0003,0.009
0222,32,0.1939,0.023,0.1842,0.0004,0.0094
0222,50,0.2626,0.0173,0.2537,0.0003,0.0085
0222,64,0.3215,0.0178,0.3102,0.0004,0.0109
0222,100,0.4868,0.0192,0.4769,0.0004,0.0094
0223,16,0.1367,0.0286,0.1265,0.0003,0.0099
0223,25,0.173,0.0252,0.1629,0.0004,0.0097
0223,32,0.1916,0.0245,0.1832,0.0003,0.0081
0223,50,0.2711,0.0229,0.2608,0.0004,0.0099
0223,64,0.3164,0.0188,0.3084,0.0004,0.0076
0223,100,0.4826,0.0198,0.4737,0.0004,0.0084
0224,16,0.1352,0.0275,0.1242,0.0003,0.0107
0224,25,0.1735,0.0253,0.1625,0.0003,0.0106
0224,32,0.1934,0.0246,0.1839,0.0004,0.009
0224,50,0.2663,0.0211,0.2576,0.0004,0.0083
0224,64,0.3214,0.0193,0.3098,0.0004,0.0112
0224,100,0.4866,0.0196,0.4734,0.0004,0.0127
0233,16,0.1359,0.0299,0.1258,0.0004,0.0097
0233,25,0.1741,0.0274,0.1635,0.0003,0.0103
0233,32,0.196,0.0276,0.1856,0.0003,0.01
0233,50,0.2681,0.0236,0.2591,0.0004,0.0087
0233,64,0.3214,0.0223,0.3125,0.0004,0.0085
0233,100,0.4821,0.0192,0.4719,0.0004,0.0098
0234,16,0.1362,0.0316,0.1281,0.0003,0.0078
0234,25,0.1729,0.0273,0.1639,0.0004,0.0087
0234,32,0.1907,0.0232,0.1797,0.0003,0.0107
0234,50,0.2632,0.0187,0.2537,0.0004,0.0092
0234,64,0.3188,0.0205,0.3099,0.0004,0.0085
0234,100,0.4786,0.017,0.4696,0.0004,0.0086
0244,16,0.1331,0.028,0.124,0.0004,0.0087
0244,25,0.1687,0.0254,0.1615,0.0004,0.0067
0244,32,0.1911,0.0248,0.1824,0.0004,0.0084
0244,50,0.2596,0.0173,0.2506,0.0004,0.0087
0244,64,0.3164,0.0192,0.3085,0.0004,0.0075
0244,100,0.4797,0.0174,0.4694,0.0004,0.0099
0333,16,0.1325,0.0281,0.1222,0.0003,0.01
0333,25,0.1684,0.0247,0.1582,0.0003,0.0099
0333,32,0.1884,0.0235,0.1787,0.0003,0.0094
0333,50,0.2625,0.02,0.2532,0.0004,0.009
0333,64,0.3165,0.0195,0.307,0.0004,0.0091
0333,100,0.4746,0.0153,0.4656,0.0004,0.0086
0334,16,0.1296,0.0252,0.1203,0.0004,0.0089
0334,25,0.1677,0.0225,0.1554,0.0003,0.012
0334,32,0.1858,0.0189,0.1742,0.0004,0.0113
0334,50,0.2586,0.0162,0.2483,0.0004,0.0099
0334,64,0.3154,0.0179,0.3062,0.0004,0.0087
0334,100,0.4775,0.0162,0.4666,0.0004,0.0105
0344,16,0.1275,0.0221,0.1167,0.0003,0.0104
0344,25,0.1643,0.0202,0.1533,0.0004,0.0106
0344,32,0.1835,0.0186,0.1736,0.0004,0.0096
0344,50,0.2596,0.0153,0.2485,0.0004,0.0107
0344,64,0.3135,0.0149,0.3022,0.0004,0.0109
0344,100,0.4725,0.0129,0.4628,0.0004,0.0093
0444,16,0.127,0.0212,0.1159,0.0003,0.0107
0444,25,0.1619,0.0189,0.1506,0.0003,0.0109
0444,32,0.1829,0.0162,0.1713,0.0004,0.0112
0444,50,0.2542,0.0124,0.2444,0.0004,0.0094
0444,64,0.3102,0.0133,0.2998,0.0004,0.01
0444,100,0.472,0.0119,0.4621,0.0005,0.0095
1111,16,0.0983,0.0038,0.09,0.0004,0.0079
1111,25,0.1313,0.004,0.1263,0.0003,0.0046
1111,32,0.1543,0.0042,0.1505,0.0003,0.0035
1111,50,0.237,0.0054,0.2298,0.0004,0.0069
1111,64,0.2896,0.006,0.2814,0.0003,0.0079
1111,100,0.4543,0.009,0.4451,0.0004,0.0088
1112,16,0.1031,0.0092,0.0967,0.0003,0.0062
1112,25,0.1397,0.0083,0.135,0.0003,0.0044
1112,32,0.1677,0.0069,0.1555,0.0003,0.0118
1112,50,0.2456,0.0087,0.2343,0.0003,0.0109
1112,64,0.2929,0.009,0.2876,0.0003,0.0049
1112,100,0.4622,0.0119,0.4524,0.0004,0.0095
1113,16,0.1101,0.011,0.101,0.0003,0.0088
1113,25,0.1402,0.0084,0.1348,0.0004,0.005
1113,32,0.1608,0.0082,0.1564,0.0003,0.0041
1113,50,0.2425,0.0086,0.235,0.0004,0.0072
1113,64,0.2997,0.0102,0.2891,0.0003,0.0103
1113,100,0.4638,0.0133,0.4539,0.0003,0.0096
1114,16,0.1039,0.0092,0.0992,0.0003,0.0044
1114,25,0.1415,0.0078,0.1364,0.0003,0.0048
1114,32,0.1692,0.0079,0.1586,0.0003,0.0103
1114,50,0.2436,0.0096,0.237,0.0004,0.0062
1114,64,0.2987,0.0117,0.2934,0.0004,0.005
1114,100,0.4692,0.0157,0.4593,0.0004,0.0095
1122,16,0.1089,0.0078,0.1013,0.0003,0.0073
1122,25,0.1401,0.0067,0.1349,0.0003,0.0049
1122,32,0.1618,0.0061,0.1565,0.0003,0.005
1122,50,0.2399,0.0085,0.2355,0.0003,0.0041
1122,64,0.3007,0.0082,0.2902,0.0003,0.0102
1122,100,0.462,0.011,0.4541,0.0004,0.0075
1123,16,0.103,0.008,0.0977,0.0003,0.0049
1123,25,0.143,0.0075,0.1358,0.0004,0.0069
1123,32,0.1624,0.0072,0.1578,0.0003,0.0043
1123,50,0.2404,0.0084,0.2351,0.0003,0.005
1123,64,0.2968,0.009,0.2901,0.0003,0.0063
1123,100,0.4624,0.011,0.4535,0.0004,0.0086
1124,16,0.1105,0.0068,0.0993,0.0003,0.0109
1124,25,0.1452,0.0069,0.1365,0.0003,0.0084
1124,32,0.1685,0.0066,0.16,0.0004,0.0081
1124,50,0.243,0.0087,0.2375,0.0004,0.0051
1124,64,0.3011,0.0099,0.2939,0.0004,0.0068
1124,100,0.4678,0.0142,0.4597,0.0004,0.0077
1133,16,0.1038,0.0096,0.0987,0.0003,0.0048
1133,25,0.1397,0.0081,0.1356,0.0003,0.0038
1133,32,0.165,0.0083,0.1594,0.0004,0.0052
1133,50,0.2413,0.0092,0.2364,0.0003,0.0045
1133,64,0.2998,0.0093,0.2906,0.0004,0.0088
1133,100,0.4661,0.0129,0.4566,0.0004,0.0091
1134,16,0.1053,0.0078,0.0993,0.0004,0.0056
1134,25,0.1435,0.007,0.1369,0.0003,0.0062
1134,32,0.163,0.0075,0.1584,0.0003,0.0043
1134,50,0.2479,0.0097,0.2382,0.0004,0.0093
1134,64,0.3022,0.0115,0.2944,0.0004,0.0074
1134,100,0.4726,0.0161,0.4611,0.0004,0.0111
1144,16,0.1078,0.0085,0.1017,0.0003,0.0058
1144,25,0.1474,0.0066,0.1367,0.0004,0.0103
1144,32,0.1652,0.007,0.1599,0.0004,0.005
1144,50,0.2444,0.0086,0.2377,0.0004,0.0063
1144,64,0.3017,0.0101,0.2933,0.0004,0.008
1144,100,0.4703,0.0147,0.4603,0.0004,0.0095
1222,16,0.107,0.0057,0.0991,0.0003,0.0075
1222,25,0.1411,0.006,0.1364,0.0003,0.0044
1222,32,0.1648,0.0057,0.1577,0.0004,0.0067
1222,50,0.2424,0.0069,0.2347,0.0003,0.0074
1222,64,0.3016,0.0086,0.2919,0.0004,0.0093
1222,100,0.4641,0.0118,0.4563,0.0004,0.0074
1223,16,0.1084,0.0076,0.1005,0.0003,0.0076
1223,25,0.1419,0.0065,0.1367,0.0003,0.0049
1223,32,0.1672,0.0068,0.1586,0.0004,0.0082
1223,50,0.2429,0.0086,0.2371,0.0004,0.0054
